query,arm,rank,space_id
study assistant,likes,67,shuklavartika/AI_Study_Assistant
study assistant,likes,68,srinivas25046/ai-study-assistant
study assistant,likes,69,MMustafa313/RAG_Study_Assistant
study assistant,likes,70,Ahsaanali/study_ai_assistant
study assistant,likes,71,ay3shaa/ai-study-assistant
study assistant,likes,72,mrhamxa/Gradio-based-RAG-study-assistant
study assistant,likes,73,HarryPotter1o1/Study_Assistant
study assistant,likes,74,Asif1karim/Study_Assistant
study assistant,likes,75,jonowrenn/cs-study-assistant
study assistant,likes,76,GenerativeGuru/ai-assistant-study-career
study assistant,likes,77,educationAI/education-ai-study-assistant
study assistant,likes,78,Yuvasriiii/personalized_study_assistant
study assistant,likes,79,ankittumu/Ace-Study-Assistant
study assistant,likes,80,Solkyash/Ai-study-assistant
study assistant,likes,81,Jamest332/studyforza-ai-powered-study-assistant
study assistant,likes,82,akhileshjethi/Study-assistant-ai
study assistant,likes,83,yahiaxc/smartstudy-buddy-your-ai-powered-study-assistant
study assistant,likes,84,exonique/edubot-your-smart-study-assistant
study assistant,likes,85,03dutoit/documind-ai-study-assistant
study assistant,likes,86,ajmalllllllll/loksewaai-pal-your-study-buddy-assistant
study assistant,likes,87,Rayi-ss/AI-Powered-Study-Assistant
study assistant,likes,88,deepthi8518/StudyAssistantApp
study assistant,likes,89,vinitwaghmare/bilingual-ai-study-assistant
study assistant,likes,90,vinitwaghmare/ai-study-assistant
study assistant,likes,91,fabeha-raheel/ai_study_assistant
study assistant,likes,92,asad9641/AI-Study-Assistant-Ragbase
study assistant,likes,93,KashishM/study_assistant
study assistant,likes,94,Ehtisham-84/Study-Assistant
study assistant,likes,95,nishayaseen001/StudyAssistant
study assistant,likes,96,vijayarayapati/student-study-assistant
study assistant,likes,97,3atar/Study-assistant
study assistant,likes,98,SBDeploy/Study_Assistant
study assistant,likes,99,YKDep/StudyAssistant
study assistant,likes,100,Arko3910/Study_Assistant
teaching assistant,createdAt,1,akshay0149/TeachingAssistant
teaching assistant,createdAt,2,sheraz00/ai-teaching-assistant
teaching assistant,createdAt,3,abai-cn/linux-teaching-assistant
teaching assistant,createdAt,4,windsoldier/ai-teaching-assistant
teaching assistant,createdAt,5,TeerthPurohit/RAG-TradingWithML-Teaching-Assistant
teaching assistant,createdAt,6,Kavya-Thakar/ai-teaching-assistant-v2
teaching assistant,createdAt,7,roshandakhore2003/nuron-teaching-assistant
teaching assistant,createdAt,8,vipin1143/eva-teaching-assistant
teaching assistant,createdAt,9,Nijanth/teaching-assistant-backend
teaching assistant,createdAt,10,Kaveri2109/rag-teaching-assistant
teaching assistant,createdAt,11,Shiivamm/Rag_based_ai_teaching_assistant
teaching assistant,createdAt,12,Thepatelsuraj12/Rag-based-AI-Teaching-Assistant
teaching assistant,createdAt,13,Anand000114/ai-virtual-teaching-assistant
teaching assistant,createdAt,14,shawarnaditya121/ai-teaching-assistant
teaching assistant,createdAt,15,thilak1/RAG-BASED-AI-TEACHING-ASSISTANT
teaching assistant,createdAt,16,jenny-yuu/english-teaching-assistant
teaching assistant,createdAt,17,DheerajKausik/RAG_BASED_AI_TEACHING_ASSISTANT
teaching assistant,createdAt,18,ABD20124082402/educraft-ai-smart-teaching-assistant
teaching assistant,createdAt,19,hussainzaidi/AI-Teaching-Assistant
teaching assistant,createdAt,20,rachapich/PISA-Teaching-Assistant-ChatBot-Guru
teaching assistant,createdAt,21,chapeljj/PISA-Teaching-Assistant-Chatbot
teaching assistant,createdAt,22,jeffrey1963/Teaching_Assistant
teaching assistant,createdAt,23,sameekghosh/ai-python-teaching-assistant
teaching assistant,createdAt,24,lynnnnrz/ai-teaching-assistant
teaching assistant,createdAt,25,maria355/Ai_teaching_assistant
teaching assistant,createdAt,26,roxqtang/ai-teaching-assistant
teaching assistant,createdAt,27,lynnnnrz/ai_teaching_assistant
teaching assistant,createdAt,28,cosmoEagle/DSA-Teaching-Assistant
teaching assistant,createdAt,29,DroolingPanda/teachingAssistant
teaching assistant,createdAt,30,shaheerawan3/AI-Teaching-Assistant
teaching assistant,createdAt,31,Hardik2704/Teaching_Assistant
teaching assistant,createdAt,32,david280010195/Teaching_Assistant_AI
teaching assistant,createdAt,33,adriiita/TeachingAssistant
teaching assistant,createdAt,34,RAHYDV/teaching-assistant
teaching assistant,createdAt,35,Pratap1928/AI_Teaching_Assistant
teaching assistant,createdAt,36,montue/Teaching_Assistant
teaching assistant,createdAt,37,Sanjay-Ai/AI-Powered-Socratic-Teaching-Assistant
teaching assistant,createdAt,38,Rishabh12j/Teaching_Assistant_AI
teaching assistant,createdAt,39,Shivam10lm/ai-teaching-assistant
teaching assistant,createdAt,40,alusinebarrie/your-ai-teaching-assistant
teaching assistant,createdAt,41,alusinebarrie/ai-teaching-assistant
teaching assistant,createdAt,42,forWard666/AL_TEACHING_ASSISTANT
teaching assistant,createdAt,43,mayankjen/AI-Powered_Teaching-Assistant
teaching assistant,createdAt,44,harshj0506/teachingAssistant
teaching assistant,createdAt,45,wangzy217/Teaching_Assistant
teaching assistant,createdAt,46,Rishabh12j/AI_Powered_Teaching_Assistant
teaching assistant,createdAt,47,antedotee/teachingAssistant
teaching assistant,createdAt,48,colehoward/Teaching_Assistant_Training
teaching assistant,createdAt,49,kastan/ai-teaching-assistant-beta
teaching assistant,createdAt,50,kastan/ai-teaching-assistant
teaching assistant,likes,1,kastan/ai-teaching-assistant
teaching assistant,likes,2,Sanjay-Ai/AI-Powered-Socratic-Teaching-Assistant
teaching assistant,likes,3,kastan/ai-teaching-assistant-beta
teaching assistant,likes,4,Hardik2704/Teaching_Assistant
teaching assistant,likes,5,alusinebarrie/your-ai-teaching-assistant
teaching assistant,likes,6,adriiita/TeachingAssistant
teaching assistant,likes,7,maria355/Ai_teaching_assistant
teaching assistant,likes,8,roshandakhore2003/nuron-teaching-assistant
teaching assistant,likes,9,colehoward/Teaching_Assistant_Training
teaching assistant,likes,10,antedotee/teachingAssistant
teaching assistant,likes,11,Rishabh12j/AI_Powered_Teaching_Assistant
teaching assistant,likes,12,wangzy217/Teaching_Assistant
teaching assistant,likes,13,harshj0506/teachingAssistant
teaching assistant,likes,14,mayankjen/AI-Powered_Teaching-Assistant
teaching assistant,likes,15,forWard666/AL_TEACHING_ASSISTANT
teaching assistant,likes,16,alusinebarrie/ai-teaching-assistant
teaching assistant,likes,17,Shivam10lm/ai-teaching-assistant
teaching assistant,likes,18,Rishabh12j/Teaching_Assistant_AI
teaching assistant,likes,19,montue/Teaching_Assistant
teaching assistant,likes,20,Pratap1928/AI_Teaching_Assistant
teaching assistant,likes,21,RAHYDV/teaching-assistant
teaching assistant,likes,22,david280010195/Teaching_Assistant_AI
teaching assistant,likes,23,shaheerawan3/AI-Teaching-Assistant
teaching assistant,likes,24,DroolingPanda/teachingAssistant
teaching assistant,likes,25,cosmoEagle/DSA-Teaching-Assistant
teaching assistant,likes,26,lynnnnrz/ai_teaching_assistant
teaching assistant,likes,27,roxqtang/ai-teaching-assistant
teaching assistant,likes,28,lynnnnrz/ai-teaching-assistant
teaching assistant,likes,29,sameekghosh/ai-python-teaching-assistant
teaching assistant,likes,30,jeffrey1963/Teaching_Assistant
teaching assistant,likes,31,chapeljj/PISA-Teaching-Assistant-Chatbot
teaching assistant,likes,32,rachapich/PISA-Teaching-Assistant-ChatBot-Guru
teaching assistant,likes,33,hussainzaidi/AI-Teaching-Assistant
teaching assistant,likes,34,ABD20124082402/educraft-ai-smart-teaching-assistant
teaching assistant,likes,35,DheerajKausik/RAG_BASED_AI_TEACHING_ASSISTANT
teaching assistant,likes,36,jenny-yuu/english-teaching-assistant
teaching assistant,likes,37,thilak1/RAG-BASED-AI-TEACHING-ASSISTANT
teaching assistant,likes,38,shawarnaditya121/ai-teaching-assistant
teaching assistant,likes,39,Anand000114/ai-virtual-teaching-assistant
teaching assistant,likes,40,Thepatelsuraj12/Rag-based-AI-Teaching-Assistant
teaching assistant,likes,41,Shiivamm/Rag_based_ai_teaching_assistant
teaching assistant,likes,42,Kaveri2109/rag-teaching-assistant
teaching assistant,likes,43,Nijanth/teaching-assistant-backend
teaching assistant,likes,44,vipin1143/eva-teaching-assistant
teaching assistant,likes,45,Kavya-Thakar/ai-teaching-assistant-v2
teaching assistant,likes,46,TeerthPurohit/RAG-TradingWithML-Teaching-Assistant
teaching assistant,likes,47,windsoldier/ai-teaching-assistant
teaching assistant,likes,48,abai-cn/linux-teaching-assistant
teaching assistant,likes,49,sheraz00/ai-teaching-assistant
teaching assistant,likes,50,akshay0149/TeachingAssistant
tutor chatbot,createdAt,1,dogukanada7474/tutor-chatbot
tutor chatbot,createdAt,2,RabiaAbsar/genai-tutor-chatbot
tutor chatbot,createdAt,3,ymubarak/educational-tutor-chatbot
tutor chatbot,createdAt,4,kunalhugface/Football_Tutor_Chatbot
tutor chatbot,createdAt,5,vivicake666/math-tutor-chatbot
tutor chatbot,createdAt,6,emanramadan/Tutor_Chatbot_
tutor chatbot,createdAt,7,emanramadan/Tutor_Chatbot
tutor chatbot,createdAt,8,77skaul/edu-tutor-chatbot
tutor chatbot,createdAt,9,Masterlew/math-tutor-chatbot
tutor chatbot,createdAt,10,bielik-chatbot-devteam/english_tutor_bielik_ai
tutor chatbot,createdAt,11,Hafsah-Fatima/Programming_Tutor_Chatbot_0.2
tutor chatbot,createdAt,12,Yasir-Bhatti/Education_tutor_chatbot
tutor chatbot,createdAt,13,Hafsah-Fatima/Programming_Tutor_Chatbot
tutor chatbot,createdAt,14,abubakaraabi786/programming-tutor-chatbot
tutor chatbot,createdAt,15,Shlok1005/Voice_chatbot_tutor
tutor chatbot,createdAt,16,krishala/TutorChatbot
tutor chatbot,createdAt,17,Belliar666/english-tutor-chatbot
tutor chatbot,createdAt,18,ekerin/german-tutor-chatbot-v2
tutor chatbot,createdAt,19,ekerin/german-tutor-chatbot
tutor chatbot,createdAt,20,Nullpointer-KK/ai-tutor-chatbot_KK
tutor chatbot,createdAt,21,UlliInduSree/AI_Tutor_Chatbot
tutor chatbot,createdAt,22,mkT83303/spanish-tutor-chatbot
tutor chatbot,createdAt,23,Rosh-2/physics_tutor_chatbot
tutor chatbot,createdAt,24,danielspba/Chatbot-Tutor-IA
tutor chatbot,createdAt,25,danielspba/Chatbot_prof_tutor
tutor chatbot,createdAt,26,JPPD/Tutor-fisica-abp-chatbot
tutor chatbot,createdAt,27,DoctorHolly/BIO_Tutor_Chatbot
tutor chatbot,createdAt,28,Lesterchia1/FPOC2_AI-Tutor_Chatbot
tutor chatbot,createdAt,29,LSATAdaptiveTutor/chatbot_tutor
tutor chatbot,createdAt,30,patilyash22/Python-tutor-chatbot
tutor chatbot,createdAt,31,Tutor-Ai-100/AI_Tutor_Chatbot
tutor chatbot,createdAt,32,saraHamza/Engli-Tutor-Chatbot
tutor chatbot,createdAt,33,DataRebels/chatbot_language_tutor
tutor chatbot,createdAt,34,towardsai-tutors/ai-tutor-chatbot
tutor chatbot,likes,1,towardsai-tutors/ai-tutor-chatbot
tutor chatbot,likes,2,DataRebels/chatbot_language_tutor
tutor chatbot,likes,3,Lesterchia1/FPOC2_AI-Tutor_Chatbot
tutor chatbot,likes,4,JPPD/Tutor-fisica-abp-chatbot
tutor chatbot,likes,5,danielspba/Chatbot-Tutor-IA
tutor chatbot,likes,6,Rosh-2/physics_tutor_chatbot
tutor chatbot,likes,7,saraHamza/Engli-Tutor-Chatbot
tutor chatbot,likes,8,Tutor-Ai-100/AI_Tutor_Chatbot
tutor chatbot,likes,9,patilyash22/Python-tutor-chatbot
tutor chatbot,likes,10,LSATAdaptiveTutor/chatbot_tutor
tutor chatbot,likes,11,DoctorHolly/BIO_Tutor_Chatbot
tutor chatbot,likes,12,danielspba/Chatbot_prof_tutor
tutor chatbot,likes,13,mkT83303/spanish-tutor-chatbot
tutor chatbot,likes,14,UlliInduSree/AI_Tutor_Chatbot
tutor chatbot,likes,15,Nullpointer-KK/ai-tutor-chatbot_KK
tutor chatbot,likes,16,ekerin/german-tutor-chatbot
tutor chatbot,likes,17,ekerin/german-tutor-chatbot-v2
tutor chatbot,likes,18,Belliar666/english-tutor-chatbot
tutor chatbot,likes,19,krishala/TutorChatbot
tutor chatbot,likes,20,Shlok1005/Voice_chatbot_tutor
tutor chatbot,likes,21,abubakaraabi786/programming-tutor-chatbot
tutor chatbot,likes,22,Hafsah-Fatima/Programming_Tutor_Chatbot
tutor chatbot,likes,23,Yasir-Bhatti/Education_tutor_chatbot
tutor chatbot,likes,24,Hafsah-Fatima/Programming_Tutor_Chatbot_0.2
tutor chatbot,likes,25,bielik-chatbot-devteam/english_tutor_bielik_ai
tutor chatbot,likes,26,Masterlew/math-tutor-chatbot
tutor chatbot,likes,27,77skaul/edu-tutor-chatbot
tutor chatbot,likes,28,emanramadan/Tutor_Chatbot
tutor chatbot,likes,29,emanramadan/Tutor_Chatbot_
tutor chatbot,likes,30,vivicake666/math-tutor-chatbot
tutor chatbot,likes,31,kunalhugface/Football_Tutor_Chatbot
tutor chatbot,likes,32,ymubarak/educational-tutor-chatbot
tutor chatbot,likes,33,RabiaAbsar/genai-tutor-chatbot
tutor chatbot,likes,34,dogukanada7474/tutor-chatbot
